brand,rating,review,date_experience,Identified Risk
Shein,3,J'ai commandé 2 jupes pour ma femme. Qualité très ordinaire fermeture éclair de très mauvaise qualitée. Taille trop juste.Vu le prix c'est normal.,03 février 2025,Problème de qualité du produit
Shein,2,"Une fois j’ai annuler ma commande , j’avais commandé deux quantités meme articles sans faire attention et j’ai enlevé un seul article, j’ai jamais été remboursé",03 février 2025,Problème de remboursement
Shein,1,Ils envoient des colis vide et ils ne rembourses pas leurs clients.C’est vraiment catastrophique. !!,03 février 2025,Problème de remboursement
Shein,1,"Lors de la réception de ma commande un article manquais, j’ai signalé et on refuse de me renvoyer l’article ou de me le rembourser sous prétexte que c’est écrit qu’il n’y a pas d’oublie. Il est malheureux car j’ai payé pour un article que je n’ai pas reçu et dont je n’arrive pas à réclamer mon du, j’ai relancer et je n’ai pas eut de réponse concernant mon cas.",20 janvier 2025,Problème de remboursement
Shein,1,J’ai toujours pas mon colie après vérification au près de tout le monde personne la vue j’ai apelle le transporteur il m’a dit qu’il avais rien livrée et j’ai pas eu de remboursement,20 janvier 2025,Problème de livraison
Shein,2,Mon colis a été ouvert et la poste la rafistolée il me manque beaucoup d’articles,03 février 2025,Problème de livraison
Shein,1,Colis vole jamais reçu,20 janvier 2025,Problème de livraison
Shein,3,"Vêtements pas très réaliste par rapport aux photos.une chose est vrai par contre concernant les tailles, juste une qualité pas top mais en même temps pour le prix,il ne fait pas s attendre à une qualité plus,plus.",20 janvier 2025,Problème de qualité du produit
Shein,1,Date de l'expérience: 20 janvier 2025,20 janvier 2025,Problème de remboursement
Shein,2,Le pyjama que j’ai commandé est arrivé avec plein de défauts de couture et dechiré,03 février 2025,Problème de qualité du produit
Shein,3,Moins davantage les produits sont plus cher,20 janvier 2025,Problème de remboursement
Shein,3,J’ai été déçue de ma marchandises car elle ne représente pas du tout le réalité malheureusement,03 février 2025,Problème de livraison
Shein,1,"concernant Shein, les articles sont de bonne qualité, mais pour ce qu’il en est de la livraison (ou je n’ai jamais eu de problème habituellement), cette fois ci, très négatif, j’ai pu passer commande il y a une semaine, transporteur Cirro, le livreur (n’étant pas présente) m’a « gentillement » déposer mon colis dans mon hall d’immeuble, a été très vulgaire avec ses propos, n’a pas chercher à trouver de solution, résultat ? le colis attendu avait disparu après 24h dans mon hall, est-ce un voisin ? ou est-ce lui ? depuis, j’attends des réponses et une solution, je suis relativement déçue pourtant cliente fidèle, je ne pense pas que je recommanderais.",03 février 2025,Problème de qualité du produit
Shein,1,Vous être nul 👎 ma commande a été encore renvoyé au centre de tri,03 février 2025,Problème de livraison
Shein,1,mon colis a été volé,03 février 2025,Problème de livraison
Shein,3,Ma doudoune était déchirée à son arrivée mais le reste niquel,03 février 2025,Problème de livraison
Shein,1,Article reçu et franchement ça vaut 0. Aucune ressemblance avec l'image et qualité très médiocre,04 février 2025,Problème de qualité du produit
Shein,1,"Je met une étoile ne pouvant en mettre 0Il y a plusieurs mois je retourne un colis par mondial Relay,d une valeur de 95€, et la SHEIN me dit que j ai retourné un colis Vide ,des voleurs chez eux.De nouveau aujourd'hui sachet ouvert, manque un produit,on le dit de retourner le sachet ouvert,et là on me répond par une réponse formaté,''Veuillez vérifier votre colis,tous les articles sont corrects.Le colis avec le sachet vide,ils ont demandé à ce que je le retourne ,ils sont IDIOTS OU PAS",04 février 2025,Problème de remboursement
Shein,1,La couleur reçu n’est pas la même que la couleur que j’ai commandé sur 35 qte !!!,16 janvier 2025,Problème de taille ou couleur
Shein,1,Je n’ai pas reçu ma commande on me la volé,16 janvier 2025,Problème de livraison
Shein,3,Lampe cassée à arriver,01 février 2025,Problème de livraison
Shein,1,Une étoile car je ne peux pas mettre moins.Service client déplorable et pourtant cliente fidèle.Impossibilité de valider un retour alors que j'étais dans les temps et ils m'ont clairement baladée jusqu'à ce que le délai soit dépassé.,03 février 2025,Problème de service client
Shein,1,Je n’es jamais reçu mon colis qui devrait être livré le 12/12/24. Étant ce jour chez moi j’ai attendu le colis puis vérifié dans toute les boîte aux lettres et Même me rendant à la poste je ne trouve pas mon colis. Puis vue que je partais en vacances le jour suivant ne pouvant pas faire une réclamation les jours suivants je perds mon colis super. 👏🏼,12 décembre 2024,Problème de livraison
Shein,1,Photo mensongères sur les produits faux avis,30 janvier 2025,Problème de qualité du produit
Shein,1,"Le service clientèle répond mais comme cela l'arrange, Je leur ai prouvé par copie facture copie messages qu'il y avait un souci sur deux articles et ils ont terminé par me dire que j'avais dépassé les 90 jours pour réclamation. Je leur ai prouvé qu'il n'y avait pas 90 jours mais rien a fait. Et maintenant donc ce jour depuis début janvier Ils m'envoient un message ""si on peut répondre à vos questions"" tout ceci n'est pas trés professionnel",03 février 2025,Problème de service client
Shein,2,Non conforme  Pointure chaussure trop grande,01 février 2025,Problème de qualité du produit
Shein,2,on m'a envoyé 2 paires de boucles d'oreille qui  ne correspondaient pas de tout à ce que j'ai commandé ...,18 janvier 2025,Problème de livraison
Shein,1,Ma commande passé et écrit livré le 18 janvier et je ne les jamais reçu alors que je vous ais envoyer des messages c honteux par contre j ai bien été débité!!!!,18 janvier 2025,Problème de livraison
Shein,3,"Je suis la moite satisfaite, car malheureusement souvent les vêtements sont petits.",18 janvier 2025,Problème de qualité du produit
Shein,1,Un article cassé,01 février 2025,Problème de qualité du produit
Shein,1,"Vêtements qui sentent très mauvais malgré plusieurs lavages, impossible à porter tellement ça empeste. Vous mettez quoi dans vos vêtements ? Je n'ai ce problème qu'avec les vêtements que j'achète chez Shein...",03 février 2025,Problème de qualité du produit
Shein,1,J'ai commandé deux tasses mélangeuses en dans l'une d'elle il manquait l'hélice aimanté donc impossible de la faire fonctionner.,01 février 2025,Problème de livraison
Shein,1,Un livreur m'a cassé le barillet de la boîte aux lettres,18 janvier 2025,Problème de livraison
Shein,1,"Très déçue par ma dernière commande. Les articles commandés, un pull très joli et un pantalon,, les longueurs annonces sur le site  ne correspondent pas à la réalité, ils manquait plusieurs centimètres du coup trop court. Par ailleurs une partie de la commande toujours en attente qui semble rencontrer un problème d'acheminement et impossible de l'annuler .",18 janvier 2025,Problème de livraison
Shein,3,"Mauvais articles reçus ,1 autre défectueux",01 février 2025,Problème de qualité du produit
Shein,1,Des voleurs qui rembourse pas quand on se fait voler notre colis.,18 janvier 2025,Problème de remboursement
Shein,1,Le temps de livraison est vraiment trop longue. Et le site à beaucoup moins de réductions par rapport à d'autres sites qui sont plus gratifiant et qui font des ajustements de prix ce qui est vraiment agréable.,01 février 2025,Problème de livraison
Shein,1,Colis ouvert avant la livraison,01 février 2025,Problème de livraison
Shein,3,"Au niveau de la livraison quand le livreur soit disant m à appeler il à menti.Très difficile d avoir un contact .Ont devrait avoir un numéro pour pouvoir l appeler de suite. À part ça dommage,  je suis toujours vite livrée avant même la date prévue. Ce que j apprécie. Les produits rien à dire.",18 janvier 2025,Problème de livraison
Shein,1,Service client zéro jamais reçu mon colis et il me le remplace même pas une honte jamais vue un service après vent comme sa je recommande vraiment pas se site,04 janvier 2025,Problème de livraison
Shein,3,La livraison parfaite mais j’ai retourné des articles qui ne convenaient pas,31 janvier 2025,Problème de livraison
Shein,1,"Voici un résumé de ce qui s'est passé. A ce jour le site ne m'a toujours pas renvoyé l'objet manquant ni de remboursement Bonjour,Effectivement, à la réception du colis je me suis rendue compte qu'il me manquait un article dans le colis, et donc j'ai crû qu'il allait arriver quelques jours plus tard , comme précisé sur le site, mais ne précise pas où voir cette information. Et c'est l'une des raisons pour laquelle j'ai attendu de voir si le reste de ma commande allait arriver quelques jours plus tard et voyant que ce n'était pas le cas j'ai contacté vos services.Je tiens à vous préciser que l'erreur viens de votre service de préparation des commande, avant tout. Sonc si cette erreur n'avais pas ete commise je n'aurai pas eu a faire cette réclamation, à savoir le remboursement de l'article manquant ou l'envoi de cet article..Et pour finir, je tiens à vous préciser que je n'ai pas pu faire de réclamation avant car je suis rentrée à l'hôpital pour des problèmes de santé.Donc pour toutes ces raisons je souhaite fortement que vous trouviez une solution pour régler au plus vite cette réclamation.Dans l'attente de vous lire.",20 janvier 2025,Problème de remboursement
Shein,1,"Je suis choquée, j'ai dépensé des centaines et centaines d'euros sur ce site... Puis j'ai eu un colis noté ""livré"", mais qui n'était pas dans ma boîte aux lettres.Le service client ne veut rien entendre. Ils veulent des ""preuves"" mais quoi comme preuve en fait ? Une photo de ma boite aux lettres vide ? Forcément le colis a été noté livré donc je ne peux rien faire !Ils me disent qu'il a été signé mais je n'ai JAMAIS signé pour ce colis (surtout qu'il a été déposé dans la boite aux lettres)Je trouve ça ridicule de perdre un client comme ça, c'est ma première réclamation et mon premier problème avec eux, et il suffirait qu'ils me renvoient ma commande et basta.Et bien sûr : ils vont répondre à ce commentaire avec un copier coller pour me dire d'aller parler à leur robot inutile.Et au fait, j'ai 2 gros compte Tiktok : un avec 20 000 abonnés et un avec 200 000 abonnés, je me ferais une joie de raconter cette expérience à mes abonnés.",02 février 2025,Problème de service client
Shein,2,Je ne m'attendais pas que les supports à bougies soient aussi étroite en diamètre on ne peut même pas y mettre une bougies ronde comme sur la présentation  sur le site. Ne correspond pas à la présentation photos sur le site.,16 janvier 2025,Problème de livraison
